epoch,accuracy,loss,val_accuracy,val_loss
0,0.9723212122917175,0.125444695353508,0.9679330587387085,0.1150021180510521
1,0.9723634123802185,0.09986008703708649,0.9679330587387085,0.11108561605215073
2,0.9723798036575317,0.09131457656621933,0.9679330587387085,0.11496798694133759
3,0.9722286462783813,0.0878165066242218,0.9688786268234253,0.11074453592300415
4,0.9736254215240479,0.08066973090171814,0.9712058901786804,0.09330423176288605
5,0.9790635108947754,0.06282899528741837,0.9759905338287354,0.08906882256269455
6,0.982133150100708,0.0537271611392498,0.977936327457428,0.07814380526542664
